Name;Tracks;Scrobbles;Rank
"Astrid Engberg";"3";"8";"1891"
"Crimewave";"1";"4";"3139"
"Bright & Findlay";"2";"3";"3807"
"Mar Seck";"1";"1";"7286"
"You'll Never Get to Heaven";"1";"1";"7287"
"Barbara Keith";"1";"3";"3808"
"Wu-Tang Clan";"1";"1";"7288"
"Peppe Nastri";"1";"2";"4921"
"The Cactus Channel";"1";"1";"7289"
"Channo";"2";"5";"2689"
"Shute";"1";"1";"7290"
"Tōth";"3";"4";"3140"
"mindchatter";"14";"32";"443"
"Marcoca";"2";"2";"4922"
"Neil Frances";"13";"29";"490"
"Freak Slug";"1";"1";"7291"
"Saint Jude";"2";"2";"4923"
"Hector Gachan";"1";"1";"7292"
"Blue Material";"1";"1";"7293"
"Will Van Horn";"1";"1";"7294"
"Model Man";"1";"1";"7295"
"Jazzbois";"9";"26";"554"
"Ebi Soda";"10";"21";"716"
"Nduduzo Makhathini";"1";"1";"7296"
"Amanda Whiting";"8";"19";"800"
"Immanuel Wilkins";"7";"27";"529"
"Inner Wave";"1";"1";"7297"
"Quelle Chris";"1";"2";"4924"
"Carthnage";"2";"2";"4925"
"Kek'star";"2";"11";"1424"
"Shay Hazan";"11";"36";"396"
"Tosca";"10";"33";"431"
"CRÁNEO";"1";"3";"3809"
"Funki Porcini";"8";"41";"345"
"Cookiee Kawaii";"1";"1";"7298"
"Inji";"1";"1";"7299"
"Ark Patrol";"1";"1";"7300"
"Madonna";"1";"1";"7301"
"Docx";"1";"1";"7302"
"Athletic Progression";"27";"137";"66"
"Yaya Bey";"7";"16";"966"
"40 Winks";"7";"12";"1303"
"Jonny Trunk";"1";"1";"7303"
"Roy of the Ravers";"1";"1";"7304"
"Butch Cassidy Sound System";"1";"2";"4926"
"Kibrom Birhane";"11";"211";"30"
"A. Billi Free";"4";"19";"801"
"Kyoto Jazz Massive";"1";"3";"3810"
"International Soleil Band";"1";"12";"1304"
"Knowsum";"5";"9";"1706"
"Remulak";"1";"1";"7305"
"Joe Corfield";"2";"2";"4927"
"Glass Animals";"1";"1";"7306"
"Suzanne Ciani";"9";"13";"1189"
"Jean Sibelius";"1";"1";"7307"
"Eraan";"1";"1";"7308"
"NeTam";"1";"3";"3811"
"SPARKLE DIVISION";"1";"1";"7309"
"The Deadbeats";"2";"6";"2373"
"Pachyman";"3";"17";"909"
"Eva Geist";"1";"1";"7310"
"Sofie Birch";"1";"7";"2103"
"Tstewart";"2";"7";"2104"
"Jesper Ryom";"3";"21";"717"
"Deadbeat";"1";"6";"2374"
"Monophonics";"1";"9";"1707"
"Hannah Holland";"1";"3";"3812"
"Mkwaju Ensemble";"1";"2";"4928"
"Damiano von Erckert";"2";"7";"2105"
"Neue Grafik Ensemble";"1";"1";"7311"
"Charles Stepney";"3";"9";"1708"
"Magdy Al Hussainy";"1";"5";"2690"
"Vieux Farka Touré";"8";"20";"749"
"Saint Petersburg Disco Spin Club & Lipelis";"2";"21";"718"
"BALTHVS";"4";"13";"1190"
"Bobby Oroza";"4";"7";"2106"
"Timbaland";"1";"1";"7312"
"Prince Jammy";"1";"1";"7313"
"Rezident";"2";"12";"1305"
"Nomas";"1";"2";"4929"
"Ko Shin Moon";"10";"35";"406"
"Brian Tyler";"1";"1";"7314"
"Ahmed Malek";"3";"16";"967"
"Ranil";"3";"7";"2107"
"Dombrance";"1";"1";"7315"
"Fyfe";"1";"1";"7316"
"Mr. Ho";"1";"4";"3141"
"Echt!";"1";"1";"7317"
"Round";"3";"3";"3813"
"Pavel Dovgal";"3";"7";"2108"
"Modica";"1";"1";"7318"
"Illum Sphere";"1";"1";"7319"
"Retromigration";"7";"10";"1550"
"Connie Han";"1";"1";"7320"
"Robben Ford";"1";"1";"7321"
"Jean-Pierre Como";"1";"1";"7322"
"Glimlip";"1";"1";"7323"
"Swindle";"1";"1";"7324"
"Kansas Smitty's";"1";"8";"1892"
"Walt Weiskopf";"1";"1";"7325"
"June Chikuma";"1";"1";"7326"
"Steven Cooper";"3";"6";"2375"
"Upper Astral";"6";"12";"1306"
"Peter Winnipeg";"3";"5";"2691"
"Goldwash";"1";"1";"7327"
"clayjay";"1";"1";"7328"
"Fhin";"1";"1";"7329"
"Brothers Of My Uncle";"1";"2";"4930"
"Kinkajous";"1";"2";"4931"
"Marcos Resende";"1";"1";"7330"
"Anna Butterss";"3";"5";"2692"
"Melissa Aldana";"1";"1";"7331"
"Bonus Points";"1";"4";"3142"
"The Zenmenn";"4";"9";"1709"
"Kifu Mitsuhashi";"1";"2";"4932"
"Skeleten";"1";"3";"3814"
"Daniel Ögren";"3";"11";"1425"
"AcidSlop";"8";"23";"647"
"Slow Rotation Inc";"4";"22";"684"
"Deantoni Parks";"1";"2";"4933"
"Kikagaku Moyo";"13";"26";"555"
"Harold Al Souk";"1";"9";"1710"
"Jack J";"16";"40";"358"
"COUSIN KULA";"8";"15";"1021"
"Pachakuti";"3";"8";"1893"
"Javier Santiago";"6";"9";"1711"
"Plastikman";"1";"5";"2693"
"Train";"1";"1";"7332"
"Lipphead";"7";"7";"2109"
"Ezéchiel Pailhès";"3";"11";"1426"
"The Detroit Experiment";"2";"13";"1191"
"MadOne";"1";"1";"7333"
"Klein Zage";"3";"17";"910"
"Moonfish";"1";"1";"7334"
"The Movers";"5";"24";"610"
"KMRU";"2";"2";"4934"
"Orlando Weeks";"1";"2";"4935"
"Stella Chiweshe";"1";"2";"4936"
"Lion's Drums";"1";"1";"7335"
"Anderson .Paak";"8";"8";"1894"
"United Freedom Collective";"30";"182";"41"
"The Suffers";"1";"14";"1095"
"Second Storey";"1";"1";"7336"
"Soccer96";"3";"14";"1096"
"Booka Shade";"17";"95";"123"
"Metro Area";"13";"29";"491"
"Branko Mataja";"1";"19";"802"
"Tony Palkovic";"1";"3";"3815"
"Robert Slap";"9";"63";"217"
"Mim Suleiman";"2";"7";"2110"
"Charbonneau / Amato";"1";"1";"7337"
"Elmiene";"1";"1";"7338"
"Eiko Ishibashi";"2";"2";"4937"
"Chevals";"2";"2";"4938"
"Jack Chrysalis";"1";"1";"7339"
"Ernest Hood";"1";"1";"7340"
"Sterling Grove";"2";"2";"4939"
"BongBeck";"1";"1";"7341"
"Ben Böhmer";"1";"2";"4940"
"Duke Boara";"1";"1";"7342"
"Sau Poler";"2";"25";"580"
"Brutalist";"1";"1";"7343"
"Loure";"8";"22";"685"
"Stereoclip";"1";"1";"7344"
"Sunflwr";"6";"16";"968"
"Free Nationals";"4";"5";"2694"
"Ginny Reilly";"6";"13";"1192"
"Mukhtar Ramadan Idii";"1";"2";"4941"
"United Future Organization";"1";"2";"4942"
"Flanger";"3";"5";"2695"
"Moin";"3";"5";"2696"
"Kapitan";"1";"1";"7345"
"Dam Swindle";"5";"23";"648"
"Charlotte Day Wilson";"1";"1";"7346"
"column";"1";"1";"7347"
"Buddy Love";"1";"1";"7348"
"Pépe";"2";"7";"2111"
"A Mountain of One";"1";"6";"2376"
"John Haycock";"2";"2";"4943"
"yeyts.";"4";"7";"2112"
"VBND";"1";"2";"4944"
"Mothra";"2";"6";"2377"
"Boztown";"2";"3";"3816"
"Frenic";"2";"2";"4945"
"Blood Orange";"1";"1";"7349"
"Maple Syrup";"1";"7";"2113"
"Suff Daddy";"2";"4";"3143"
"Spaze Windu";"1";"3";"3817"
"DJ Harrison";"15";"24";"611"
"S. Fidelity";"16";"108";"104"
"Duan Wasi";"2";"2";"4946"
"AJMW";"4";"5";"2697"
"Figub Brazlevic";"1";"8";"1895"
"Raul Lovisoni";"2";"6";"2378"
"Eddie C";"8";"41";"346"
"Brooke Nils";"1";"1";"7350"
"Carrtoons";"3";"28";"512"
"K, Le Maestro";"1";"1";"7351"
"Konteks";"2";"4";"3144"
"Die Antwoord";"1";"2";"4947"
"Sagans";"2";"11";"1427"
"Alvin Curran";"1";"1";"7352"
"Simina Grigoriu";"1";"1";"7353"
"N O R M a L";"1";"1";"7354"
"Telemakus";"1";"1";"7355"
"Hugo";"2";"6";"2379"
"Matt Quentin";"1";"1";"7356"
"Koralle";"1";"2";"4948"
"halfpastseven";"2";"4";"3145"
"9 Lazy 9";"4";"15";"1022"
"London Grammar";"1";"2";"4949"
"LP Giobbi";"3";"5";"2698"
"The Quantic Soul Orchestra";"1";"7";"2114"
"Iugou";"1";"2";"4950"
"Sam Wilkes";"4";"7";"2115"
"Les Loups";"1";"1";"7357"
"Lemongrass";"5";"7";"2116"
"Terence Etc.";"2";"2";"4951"
"Fresh Pepper";"2";"3";"3818"
"Quinn Oulton";"1";"1";"7358"
"Lil Silva";"11";"29";"492"
"Jerome Thomas";"3";"3";"3819"
"Lionel Boy";"1";"1";"7359"
"Rosa Cecilia";"1";"1";"7360"
"Misha";"1";"1";"7361"
"Kabwasa";"1";"1";"7362"
"Satchy";"1";"1";"7363"
"Harrison Lipton";"1";"1";"7364"
"Björk";"24";"24";"612"
"PVA";"1";"1";"7365"
"Coucou Chloe";"1";"1";"7366"
"Beth Orton";"2";"2";"4952"
"Biig Piig";"2";"3";"3820"
"Joesef";"2";"2";"4953"
"Mereba";"2";"2";"4954"
"duendita";"2";"8";"1896"
"TOPS";"11";"32";"444"
"Wes Montgomery Trio";"1";"1";"7367"
"Elmo Hope";"1";"1";"7368"
"Charlie Parker Quartet";"1";"1";"7369"
"Frivolous";"1";"2";"4955"
"Moderat";"1";"1";"7370"
"The Brkn Record";"2";"3";"3821"
"Pearl & the Oysters";"1";"1";"7371"
"Eats Everything";"1";"5";"2699"
"YUNGMORPHEUS";"1";"3";"3822"
"tyroneisaacstuart";"1";"1";"7372"
"NEU!";"1";"1";"7373"
"Cybe";"3";"7";"2117"
"Justin Martin";"2";"3";"3823"
"Dumbo Tracks";"5";"25";"581"
"The Collective";"1";"1";"7374"
"Maarja Nuut";"1";"1";"7375"
"Grandamme";"1";"2";"4956"
"Budjerah";"1";"1";"7376"
"A Forest Mighty Black";"4";"6";"2380"
"The Dining Rooms";"9";"28";"513"
"Minus 8";"5";"5";"2700"
"Lord";"4";"8";"1897"
"Shazz";"1";"1";"7377"
"Gerardo Frisina";"9";"13";"1193"
"Barrio Jazz Gang";"1";"2";"4957"
"Σtella";"10";"54";"264"
"HEMAI";"1";"1";"7378"
"Trüby Trio";"1";"3";"3824"
"Greyboy";"4";"11";"1428"
"The Bahama Soul Club";"1";"2";"4958"
"Kevin Yost";"4";"26";"556"
"Dzihan & Kamien";"1";"2";"4959"
"Clear Path Ensemble";"3";"4";"3146"
"Jamiroquai";"1";"1";"7379"
"Bomb the Bass";"1";"1";"7380"
"Coldcut";"1";"1";"7381"
"DJ Vadim";"3";"3";"3825"
"Redeyes";"1";"1";"7382"
"The Kount";"1";"2";"4960"
"MA/SA";"1";"1";"7383"
"Cristobal Tapia de Veer";"11";"11";"1429"
"Cid Rim";"1";"1";"7384"
"Animali";"1";"1";"7385"
"Salamanda";"5";"37";"385"
"Les McCann";"1";"20";"750"
"Kaelin Ellis";"2";"3";"3826"
"Unc D";"2";"2";"4961"
"The Sure Fire Soul Ensemble";"1";"2";"4962"
"Otis McDonald";"1";"2";"4963"
"New Cool Collective";"1";"1";"7386"
"Yarni";"2";"14";"1097"
"DJ Psychiatre";"2";"11";"1430"
"Reuben Vaun Smith";"5";"23";"649"
"Tristan De Liege";"3";"4";"3147"
"Asy";"1";"1";"7387"
"Tilman";"1";"4";"3148"
"Denyl Brook";"3";"5";"2701"
"Cinthie";"1";"2";"4964"
"Romeo Louisa";"1";"2";"4965"
"Interstate";"2";"3";"3827"
"Delinquent Habits";"1";"20";"751"
"Gravediggaz";"1";"1";"7388"
"House of Pain";"1";"1";"7389"
"Artifacts";"1";"1";"7390"
"Apathy";"1";"1";"7391"
"Snoop Dogg";"1";"1";"7392"
"Gasoline";"2";"2";"4966"
"Jeru the Damaja";"1";"1";"7393"
"Max Romeo";"1";"1";"7394"
"Awon";"1";"1";"7395"
"GZA/Genius";"1";"1";"7396"
"Group Home";"1";"1";"7397"
"Chelsea Carmichael";"2";"4";"3149"
"David Sylvian";"1";"1";"7398"
"Chihei Hatakeyama";"2";"3";"3828"
"Tim Hecker";"2";"2";"4967"
"William Basinski";"4";"4";"3150"
"Igluu";"1";"5";"2702"
"Harry Mack";"2";"3";"3829"
"Traumer";"1";"5";"2703"
"Vril";"9";"16";"969"
"DJ Krush";"2";"7";"2118"
"Jazz Liberatorz";"2";"5";"2704"
"Emapea";"3";"8";"1898"
"Karmawin";"2";"6";"2381"
"Mioclono";"2";"7";"2119"
"DJ AMIGA";"1";"1";"7399"
"Vince Guaraldi Trio";"2";"2";"4968"
"Dean Martin";"5";"7";"2120"
"Tony Bennett";"2";"2";"4969"
"Judy Garland";"1";"1";"7400"
"Gene Autry";"1";"2";"4970"
"Eartha Kitt";"2";"2";"4971"
"The Ronettes";"1";"2";"4972"
"Ella Fitzgerald";"2";"2";"4973"
"Harry Belafonte";"1";"1";"7401"
"José Feliciano";"1";"3";"3830"
"Etta James";"1";"1";"7402"
"Peggy Lee";"1";"1";"7403"
"Shawn Mendes";"1";"1";"7404"
"Fluffy";"1";"1";"7405"
"Alessia Cara";"1";"1";"7406"
"Beloved Melodies";"2";"2";"4974"
"David Schultz";"27";"30";"476"
"Espen Gjelstad Gundersen";"2";"2";"4975"
"Henry Smith";"3";"3";"3831"
"Goldbæk";"1";"1";"7407"
"Adolphe Adam";"1";"2";"4976"
"Elin Porsinger";"5";"5";"2705"
"Michael Forster";"1";"1";"7408"
"Chloe Flower";"1";"1";"7409"
"Three Good Reasons";"1";"1";"7410"
"Martin Doepke";"1";"1";"7411"
"The Hated";"2";"2";"4977"
"Mike Franklyn";"1";"1";"7412"
"The Paradox";"8";"8";"1899"
"Adrian Quesada";"15";"42";"339"
"80purppp";"1";"1";"7413"
"Post Malone";"1";"1";"7414"
"Lofi Temptation";"1";"1";"7415"
"Clément Matrat";"1";"1";"7416"
"Ouska";"2";"2";"4978"
"a s t r o";"1";"1";"7417"
"Noflik";"1";"2";"4979"
"Wax Tailor";"2";"2";"4980"
"Q Funktion";"1";"1";"7418"
"Pueblo Vista";"1";"1";"7419"
"Blazo";"1";"1";"7420"
"Gyvus";"1";"1";"7421"
"mujo";"1";"1";"7422"
"Morena";"1";"1";"7423"
"In Flagranti";"1";"1";"7424"
"Akkan";"1";"1";"7425"
"Middle Sky Boom";"1";"1";"7426"
"Youkounkoun";"1";"1";"7427"
"Niv Ast";"1";"1";"7428"
"DESTIINO";"1";"1";"7429"
"Ozzy";"1";"1";"7430"
"Sebastopol";"1";"1";"7431"
"Fort Knox Five";"2";"2";"4981"
"Lack of Afro";"1";"1";"7432"
"Nuages";"1";"1";"7433"
"jamesjamesjames";"1";"1";"7434"
"Marc Brauner";"1";"1";"7435"
"Conor Harris";"1";"1";"7436"
"Riohv";"1";"1";"7437"
"Platania & Del Pra";"1";"1";"7438"
"Echo Tanker";"1";"1";"7439"
"FA.ded.AF";"7";"7";"2121"
"Ismab Adis";"1";"1";"7440"
"Mr. Norman";"1";"1";"7441"
"Lana Boleyn";"1";"1";"7442"
"Tyree";"1";"1";"7443"
"Dinozone";"1";"1";"7444"
"Gene Six";"1";"1";"7445"
"Gym Tavo Magnum";"1";"1";"7446"
"Gean Ryon";"1";"1";"7447"
"Juri Tognazzi";"1";"1";"7448"
"DIGITAL HOPKINS";"1";"1";"7449"
"Priori";"2";"4";"3151"
"Luzzardi & Torosani";"1";"1";"7450"
"Patrice Scott";"3";"3";"3832"
"Posthumanscape";"1";"1";"7451"
"Russo & Fornara";"1";"1";"7452"
"Trey Awong";"1";"1";"7453"
"Hotaru Naru";"1";"1";"7454"
"Kamiji";"1";"1";"7455"
"Scott Grain";"1";"1";"7456"
"Enhanced Culture";"1";"1";"7457"
"Jimin Bayden";"1";"1";"7458"
"Peach";"1";"1";"7459"
"Sanya Rucker";"1";"1";"7460"
"Scardicchio & Ceo";"1";"1";"7461"
"Leeland Brunet";"1";"1";"7462"
"Norm Talley";"1";"1";"7463"
"KIM HUA";"1";"1";"7464"
"Basilisk Matador";"1";"1";"7465"
"Mister Cypha";"1";"1";"7466"
"Char Carr";"1";"1";"7467"
"Donadi & Laboudallon";"1";"1";"7468"
"Johnny D";"1";"1";"7469"
"Marcial Prine";"1";"1";"7470"
"Galactic";"1";"1";"7471"
"Mazzoleni & Praderi";"1";"1";"7472"
"Shakeelrazu";"1";"1";"7473"
"ETAL";"1";"1";"7474"
"Sny321";"1";"1";"7475"
"Mistee Stevens";"1";"1";"7476"
"Top Inner Circle";"1";"1";"7477"
"Gerard Penister PhD";"1";"1";"7478"
"Sun Shrine";"1";"1";"7479"
"acossa";"1";"1";"7480"
"Clotop";"1";"1";"7481"
"CCC DAO";"1";"1";"7482"
"Dream 2 Science";"2";"3";"3833"
"Pezzaioli & Tarnassi";"1";"1";"7483"
"Pmpboy";"1";"1";"7484"
"Murano & Platania";"1";"1";"7485"
"Drinkolino";"1";"1";"7486"
"WarnedAndHistory";"1";"1";"7487"
"Dj Spastastikus";"1";"1";"7488"
"Yovavh";"1";"1";"7489"
"Ozed Half";"1";"1";"7490"
"Dehboubi";"1";"1";"7491"
"Bonez MC";"1";"1";"7492"
"Amon Tobin";"1";"2";"4982"
"Guru Griff";"4";"4";"3152"
"The moon";"1";"1";"7493"
"Jaeden Camstra";"2";"2";"4983"
"miscél";"1";"1";"7494"
"Billy Hammer";"1";"1";"7495"
"mt. fujitive";"1";"1";"7496"
".clouds";"2";"2";"4984"
"Kuranes";"1";"1";"7497"
"J.Folk";"1";"1";"7498"
"isaintjames";"1";"1";"7499"
"twit one";"17";"48";"299"
"Staysea";"1";"2";"4985"
"Enfant Sauvage";"1";"1";"7500"
"Rasco";"1";"9";"1712"
"Kev Brown";"1";"10";"1551"
"Bronze Nazareth";"1";"10";"1552"
"DJ Premier";"13";"85";"150"
"Infamous Mobb";"1";"6";"2382"
"Axel Boman Live at Secret Sessions Sedona 2.12.22_1285127779";"1";"1";"7501"
"Misled Children";"1";"2";"4986"
"J. Rawls";"2";"5";"2706"
"Large Professor";"2";"10";"1553"
"O.C.";"3";"14";"1098"
"Masta Killa";"1";"8";"1900"
"AZ";"3";"21";"719"
"Lord Finesse";"3";"19";"803"
"Blaq Poet";"1";"3";"3834"
"Mobb Deep";"1";"7";"2122"
"Panik";"1";"5";"2707"
"Diamond D";"4";"21";"720"
"Sadat X";"1";"8";"1901"
"Statik Selektah";"2";"14";"1099"
"Marley Marl";"1";"7";"2123"
"Nas";"11";"17";"911"
"Black Moon";"3";"14";"1100"
"Kool G Rap";"1";"5";"2708"
"The Notorious B.I.G.";"1";"6";"2383"
"Supernatural";"1";"4";"3153"
"Royce da 5'9""";"1";"5";"2709"
"Cormega";"2";"12";"1307"
"Mic Geronimo";"2";"9";"1713"
"Grand Puba";"1";"3";"3835"
"50 Cent";"1";"6";"2384"
"Mood";"1";"5";"2710"
"EPMD";"1";"5";"2711"
"Erick Sermon";"2";"10";"1554"
"KRS-One";"1";"3";"3836"
"Smif-n-Wessun";"1";"5";"2712"
"Showbiz & A.G.";"1";"4";"3154"
"Sean Price";"1";"6";"2385"
"Snowgoons";"1";"7";"2124"
"Marco Polo";"1";"6";"2386"
"MF DOOM";"1";"4";"3155"
"Rockwilder";"1";"6";"2387"
"Will Sessions";"1";"4";"3156"
"Souls of Mischief";"1";"4";"3157"
"M.A.N.D.Y.";"1";"1";"7502"
"Paul Kalkbrenner";"1";"1";"7503"
"Bailey";"1";"1";"7504"
"Dynamic Syncopation";"1";"2";"4987"
"Wildcookie";"5";"14";"1101"
"Ladi6";"1";"1";"7505"
"Danilo Plessow";"1";"1";"7506"
"Major Force Productions";"1";"1";"7507"
"Cathetus b";"2";"2";"4988"
"Joy";"2";"12";"1308"
"Vladimir Rokovic";"1";"3";"3837"
"Capt. Raelene Gibbard";"1";"3";"3838"
"Venus the Viper";"1";"1";"7508"
"Tickles the Turkey";"1";"2";"4989"
"Klubbheads";"1";"1";"7509"
"Watcher Vulcan";"1";"1";"7510"
"Harper Williams";"1";"1";"7511"
"Aqualite";"1";"1";"7512"
"COEO";"5";"23";"650"
"dreamcastmoe";"6";"9";"1714"
"Dabeull";"1";"3";"3839"
"Stimulator Jones";"4";"5";"2713"
"Ivan Conti";"2";"6";"2388"
"Les Sins";"1";"3";"3840"
"Salami Rose Joe Louis";"8";"15";"1023"
"mar-feliz";"1";"1";"7513"
"Mista Savona";"1";"1";"7514"
"Papi Churro";"1";"14";"1102"
"Mademoiselle Sabah";"4";"13";"1194"
"N-Gynn";"1";"15";"1024"
"Bay Ledges";"3";"4";"3158"
"Guohan";"18";"34";"416"
"Beanfield";"3";"4";"3159"
"Mozez";"1";"1";"7515"
"daste.";"1";"1";"7516"
"Kenny Beats";"2";"2";"4990"
"Duñe";"2";"6";"2389"
"FACESOUL";"5";"6";"2390"
"St. Panther";"1";"1";"7517"
"izy";"2";"5";"2714"
"Kirby";"1";"19";"804"
"Tep No";"1";"2";"4991"
"cero ismael";"1";"1";"7518"
"Palm Skin Productions";"1";"3";"3841"
"Jones";"1";"1";"7519"
"GAIDAA";"1";"2";"4992"
"Collard";"1";"1";"7520"
"Aaron London";"1";"1";"7521"
"Ella Grace";"11";"23";"651"
"okaywill";"1";"2";"4993"
"Joshua Idehen";"2";"15";"1025"
"David Naegele";"5";"80";"159"
"Tom Doolie";"1";"1";"7522"
"Sidibe";"1";"1";"7523"
"Underground Canopy";"7";"16";"970"
"Greg Spero";"8";"16";"971"
"MXXWLL";"1";"1";"7524"
"Sam Wills";"1";"1";"7525"
"Flwr Chyld";"1";"1";"7526"
"Michael Benedikt";"2";"8";"1902"
"Marcus Strickland";"1";"1";"7527"
"Anomalie";"1";"1";"7528"
"Bongeziwe Mabandla";"1";"2";"4994"
"Morgan Szymanski";"1";"1";"7529"
"John D. Curnow";"1";"2";"4995"
"Contour";"2";"9";"1715"
"Cktrl";"4";"9";"1716"
"Lexx";"2";"7";"2125"
"Silvan Strauss";"4";"12";"1309"
"Dego";"1";"1";"7530"
"Patrick Hunt";"1";"1";"7531"
"Holy Hydrogen";"1";"1";"7532"
"Deepspace";"1";"2";"4996"
"Rayana Jay";"1";"1";"7533"
"King Canyon";"1";"1";"7534"
"Tora";"1";"1";"7535"
"Chet Faker";"1";"1";"7536"
"Flow Sadico";"1";"2";"4997"
"Les Amazones d'Afrique";"1";"2";"4998"
"Krak In Dub";"1";"2";"4999"
"Andrea Benini";"12";"13";"1195"
"Estrada Poznańska";"1";"1";"7537"
"The Rural Alberta Advantage";"1";"1";"7538"
"Evan Klar";"1";"1";"7539"
"Moglii";"1";"1";"7540"
"The Wiseguys";"1";"1";"7541"
"Leroy Hutson";"6";"27";"530"
"Willie Wright";"1";"1";"7542"
"Joan Bibiloni";"2";"6";"2391"
"Willie Bobo";"7";"21";"721"
"Fatback Band";"4";"8";"1903"
"La Tromba";"1";"1";"7543"
"Cloud One";"1";"2";"5000"
"Sharon Revoal";"1";"4";"3160"
"Split Decision Band";"1";"3";"3842"
"Nohelani Cypriano";"1";"4";"3161"
"Archie Whitewater";"1";"1";"7544"
"Barbara St Clair";"1";"2";"5001"
"Zammuto";"1";"12";"1310"
"Dizzy Gillespie";"1";"2";"5002"
"Gene Ammons";"1";"2";"5003"
"Johnny Pate";"2";"2";"5004"
"Hampton Hawes";"1";"1";"7545"
"Mongo Santamaria";"3";"3";"3843"
"Ray Parker Jr.";"1";"1";"7546"
"Tania Maria";"1";"1";"7547"
"Michel Sardaby";"1";"1";"7548"
"The Beginning Of The End";"2";"2";"5005"
"Tom Scott & The L.A. Express";"1";"1";"7549"
"Catalyst";"1";"1";"7550"
"Candido";"1";"1";"7551"
"Young-Holt Unlimited";"1";"1";"7552"
"Johnny Lytle";"1";"1";"7553"
"Jon Lucien";"1";"8";"1904"
"Nabihah Iqbal";"13";"76";"170"
"Pure X";"1";"1";"7554"
"Automatic";"1";"1";"7555"
"Laura Groves";"1";"1";"7556"
"Jasper Tygner";"3";"3";"3844"
"Drama";"1";"1";"7557"
"Obli";"2";"2";"5006"
"Duskus";"1";"18";"854"
"Franc Moody";"5";"11";"1431"
"Everything But the Girl";"1";"1";"7558"
"Sound Quelle";"1";"1";"7559"
"Khazali";"1";"1";"7560"
"Gilligan Moss";"2";"2";"5007"
"Mild Minds";"2";"2";"5008"
"Angelo Ferreri";"1";"1";"7561"
"Francis James";"1";"3";"3845"
"James Brown";"2";"4";"3162"
"Sunbear";"1";"1";"7562"
"Cymande";"4";"6";"2392"
"Chocolate Milk";"2";"3";"3846"
"Roy Ayers Ubiquity";"3";"8";"1905"
"Jerry Blacksheer";"1";"1";"7563"
"Billy Paul";"2";"2";"5009"
"Wizdom";"1";"2";"5010"
"The Reality Band and Show";"1";"1";"7564"
"Pamoja";"1";"3";"3847"
"Oro";"1";"14";"1103"
"A Brief Encounter";"1";"3";"3848"
"Womack & Womack";"2";"3";"3849"
"Sarah Webster Fabio";"1";"3";"3850"
"Average White Band";"1";"2";"5011"
"Patti Jo";"1";"2";"5012"
"James Mason";"1";"2";"5013"
"Samuel Jonathan Johnson";"1";"2";"5014"
"African Music Machine";"1";"1";"7565"
"Usje Sukatma";"1";"2";"5015"
"Mark Capanni";"1";"2";"5016"
"Jaki Whitren";"1";"1";"7566"
"Jim Spencer";"1";"1";"7567"
"Deep Heat";"1";"1";"7568"
"Milton Wright";"3";"5";"2715"
"94 East";"1";"2";"5017"
"Connie Laverne";"1";"1";"7569"
"Stevens & Fosters";"1";"1";"7570"
"Kalima";"1";"3";"3851"
"Millie Jackson";"1";"2";"5018"
"Sisters Love";"1";"1";"7571"
"Rotary Connection";"1";"1";"7572"
"The Edge Of Daybreak";"1";"1";"7573"
"Tommy Mcgee";"1";"1";"7574"
"Aaron Broomfield";"1";"2";"5019"
"The Willow Band";"1";"1";"7575"
"Raw Soul Express";"1";"1";"7576"
"Jack Jacobs";"1";"1";"7577"
"Fred Aucagos";"1";"1";"7578"
"Imagination";"1";"1";"7579"
"Patrick Holland";"10";"14";"1104"
"Daniela La Luz";"1";"10";"1555"
"Dukwa";"1";"1";"7580"
"Tell";"5";"14";"1105"
"p-rallel";"2";"2";"5020"
"Marvin Gaye";"2";"3";"3852"
"Blue Mitchell";"8";"34";"417"
"Roy Ayers";"2";"2";"5021"
"Kellee Patterson";"1";"1";"7581"
"Harry Mosco";"1";"1";"7582"
"3 Pieces";"1";"2";"5022"
"Tee Mac";"1";"1";"7583"
"camerøn";"1";"1";"7584"
"The Salsoul Orchestra";"1";"1";"7585"
"24 Carat Black";"1";"1";"7586"
"Julie Fogany";"1";"1";"7587"
"Zo!";"3";"5";"2716"
"João Deogracias";"1";"1";"7588"
"Diggs Duke";"2";"3";"3853"
"Eliza Rose";"1";"3";"3854"
"Paradise presents Afrikali";"1";"10";"1556"
"Snarky Puppy";"1";"1";"7589"
"The Teskey Brothers";"1";"1";"7590"
"Slowly Rolling Camera";"2";"8";"1906"
"Z-Formation";"1";"8";"1907"
"Turntable Terror Trax";"1";"8";"1908"
"Hanna";"3";"9";"1717"
"Ronin";"1";"9";"1718"
"Chris Brann";"1";"7";"2126"
"Miquifaye";"1";"7";"2127"
"Raymond Castoldi";"1";"6";"2393"
"Psychedelic Research Lab";"1";"7";"2128"
"Deep Sided";"1";"5";"2717"
"Joshua";"1";"7";"2129"
"The Element";"1";"5";"2718"
"Byron Burke Presents Komputer Kidz";"1";"6";"2394"
"Dana Kelley aka Dr. Pompeii";"1";"5";"2719"
"Brothers Of The Undergound";"1";"11";"1432"
"The Logic Box";"1";"5";"2720"
"Juzu a.k.a. Moochy";"1";"8";"1909"
"Morada";"1";"4";"3163"
"Box Clever";"1";"4";"3164"
"sound clash republic";"2";"13";"1196"
"JD Hall";"1";"4";"3165"
