Artist;Name;Scrobbles;Rank
"Kenny Beats";"Last Words (Extended Edit)";"1";"12186"
"King Canyon";"King Canyon";"1";"12187"
"Arjuna Oakes";"Final Days";"19";"717"
"Tora";"A Force Majeure";"1";"12188"
"Arjuna Oakes";"Future Lullaby";"1";"12189"
"Chet Faker";"It Could Be Nice";"1";"12190"
"Common Saints";"Starchild";"1";"12191"
"Robert Slap";"The Eternal OM";"2";"7168"
"Los Bitchos";"Pah!";"1";"12192"
"Flow Sadico";"Mi Chinita";"2";"7169"
"Les Amazones d'Afrique";"Dogon (JO BISSA Remix)";"2";"7170"
"Coladera";"A Luz De Yayá";"1";"12193"
"Krak In Dub";"Catleya (Bogotá Sessions)";"2";"7171"
"Andrea Benini";"Drumphilia Vol. 1";"13";"1196"
"Barry Can't Swim";"Sunsleeper";"16";"903"
"Estrada Poznańska";"Alpaka Song";"1";"12194"
"The Rural Alberta Advantage";"Plague Dogs";"1";"12195"
"Evan Klar";"Figure It out B Side";"1";"12196"
"Moglii";"Tu y Yo";"1";"12197"
"The Wiseguys";"Executive Suite";"1";"12198"
"Leroy Hutson";"Hutson II";"21";"613"
"Willie Wright";"Telling The Truth";"1";"12199"
"Joan Bibiloni";"El Sur";"6";"2744"
"Willie Bobo";"Hell Of An Act To Follow";"15";"984"
"Fatback Band";"Yum Yum";"4";"4006"
"La Tromba";"Palenque Palenque: Champeta Criolla & Afro Roots in Colombia 1975-91";"1";"12200"
"Joe Bataan";"Anthology";"2";"7172"
"Gwen McCrae";"Together";"2";"7173"
"Cloud One";"Atmosphere Strut";"2";"7174"
"Sharon Revoal";"Reaching For Our Star b/w Run Between The Raindrops (While My Teardrops Fall)";"4";"4007"
"Christy Essien";"One Understanding";"5";"3272"
"Split Decision Band";"Watchin' Out";"3";"5140"
"Tim Maia";"Disco Club";"7";"2365"
"Nohelani Cypriano";"Lihue";"4";"4008"
"Archie Whitewater";"Archie Whitewater";"1";"12201"
"Barbara St Clair";"Teacherman";"2";"7175"
"Aged in Harmony";"You're A Melody";"16";"904"
"Fatback Band";"Keep on Steppin'";"2";"7176"
"Zammuto";"Veryone";"12";"1317"
"Tommy Guerrero";"Loose Grooves and Bastard Blues";"13";"1197"
"Dizzy Gillespie";"Best of Perception Records Sampler: Matrix b/w Take It Easy My Brother Charlie";"2";"7177"
"Gene Ammons";"The Boss Is Back!";"2";"7178"
"Johnny Pate";"Shaft in africa";"2";"7179"
"Willie Bobo";"Bobo! Do That Thing";"1";"12202"
"Hampton Hawes";"Sourced";"1";"12203"
"Mongo Santamaria";"Watermelon Man";"1";"12204"
"Ray Parker Jr.";"The Other Woman (Expanded Edition)";"1";"12205"
"Tania Maria";"The Best of Tania Maria";"1";"12206"
"Eddie Kendricks";"People... Hold On";"1";"12207"
"Mongo Santamaria";"Workin' On A Groovy Thing";"1";"12208"
"Michel Sardaby";"Various Bilongo";"1";"12209"
"The Beginning Of The End";"Funky Nassau";"2";"7180"
"Willie Bobo";"Bobo Motion";"1";"12210"
"Tom Scott & The L.A. Express";"Bluestreak";"1";"12211"
"Willie Bobo";"Spanish Grease";"1";"12212"
"Greyboy";"Freestylin’";"2";"7181"
"Catalyst";"The Funkiest Band You Never Heard";"1";"12213"
"Candido";"Beautiful";"1";"12214"
"Young-Holt Unlimited";"The Definitive Young-Holt Unlimited";"1";"12215"
"Johnny Lytle";"On Green Dolphin Street";"1";"12216"
"Willie Bobo";"Dig My Feeling";"1";"12217"
"Mongo Santamaria";"Skins";"1";"12218"
"Willie Bobo";"Uno Dos Tres 1-2-3";"1";"12219"
"Jon Lucien";"Rashida (Expanded Edition)";"8";"2056"
"Willie Bobo";"Juicy";"1";"12220"
"Donny Hathaway";"Extension of a Man";"1";"12221"
"Ray Barretto";"Barretto Power";"1";"12222"
"H.Takahashi";"Escapism";"2";"7182"
"Nabihah Iqbal";"Is This Where It Ends";"3";"5141"
"Pure X";"Pleasure";"1";"12223"
"Kadhja Bonet";"For You";"1";"12224"
"Automatic";"Signal";"1";"12225"
"Ariel Pink";"A Decade Deeper";"1";"12226"
"Laura Groves";"A Private Road";"1";"12227"
"Seb Wildblood";"Night Ride (with Lex Amor)";"1";"12228"
"Session Victim";"Dromedary Twist";"4";"4009"
"HNNY";"Being In Love";"1";"12229"
"Joy Orbison";"still slipping vol. 1";"8";"2057"
"Jasper Tygner";"Eyes Open EP";"1";"12230"
"Porij";"Baby Face";"1";"12231"
"Biig Piig";"Bubblegum";"1";"12232"
"Drama";"Don't Wait Up (Remixes)";"1";"12233"
"Logic1000";"Safe In My Arms / YourLove";"2";"7183"
"Obli";"Change";"1";"12234"
"Duskus";"Let Go";"18";"767"
"Franc Moody";"Into The Ether";"2";"7184"
"Barry Can't Swim";"Everything Is Going To Be Alright";"1";"12235"
"Joesef";"Permanent Damage";"1";"12236"
"Sunflwr";"pass on over";"2";"7185"
"Everything But the Girl";"Nothing Left To Lose";"1";"12237"
"Sound Quelle";"Kinkajou / Vozzhayevka";"1";"12238"
"Sunflwr";"hyperspeed";"1";"12239"
"Barry Can't Swim";"Jazz Club After Hours";"3";"5142"
"Khazali";"Passion Controller";"1";"12240"
"Gilligan Moss";"Gilligan Moss";"1";"12241"
"Barry Can't Swim";"Lone Raver";"2";"7186"
"Brijean";"Angelo";"1";"12242"
"Mild Minds";"DEVOTION";"1";"12243"
"Jasper Tygner";"Kashmer";"1";"12244"
"Angelo Ferreri";"Oh Honey";"1";"12245"
"Maribou State";"Portraits";"1";"12246"
"Barry Can't Swim";"Skylab District";"1";"12247"
"Francis James";"Red Moon";"3";"5143"
"Universal Togetherness Band";"My Sentiment b/w Missing You";"2";"7187"
"James Brown";"Bodyheat";"3";"5144"
"Sunbear";"Sunbear";"1";"12248"
"Cymande";"Promised Heights";"1";"12249"
"Chocolate Milk";"Action Speaks Louder Than Words";"2";"7188"
"Roy Ayers Ubiquity";"Everybody Loves The Sunshine (Reissue)";"3";"5145"
"Jerry Blacksheer";"Defected";"1";"12250"
"Leroy Hutson";"Hutson";"4";"4010"
"Billy Paul";"First Class";"1";"12251"
"Wizdom";"Miami Funk, Vol. 4";"2";"7189"
"The Reality Band and Show";"Gangsterboy";"1";"12252"
"Don Blackman";"Just Can't Stay Away";"3";"5146"
"Pamoja";"Oooh, Baby";"3";"5147"
"Oro";"Napoli Segreta";"14";"1077"
"A Brief Encounter";"Human";"3";"5148"
"Chocolate Milk";"We're All In This Together";"1";"12253"
"Womack & Womack";"Conscience";"2";"7190"
"Banda Black Rio";"Saci Pererê";"17";"827"
"Universal Togetherness Band";"""Saturday Night"" b/w ""More Than Enough""";"2";"7191"
"Sarah Webster Fabio";"Soul Jazz Records Presents Soul of a Nation: Afro-Centric Visions in the Age of Black Power (Underground Jazz, Street Funk & the Roots of Rap 1968-79)";"3";"5149"
"The Gap Band";"The Gap Band I";"2";"7192"
"Leroy Hutson";"Feel The Spirit";"2";"7193"
"Average White Band";"Soul Searching";"2";"7194"
"Patti Jo";"Patti Jo - Extended Play";"2";"7195"
"Atmosfear";"En Trance";"1";"12254"
"James Mason";"Rhythm of Life";"2";"7196"
"Samuel Jonathan Johnson";"My Music";"2";"7197"
"African Music Machine";"Black Water Gold";"1";"12255"
"Universal Togetherness Band";"Universal Togetherness Band";"1";"12256"
"Usje Sukatma";"Waiting For Your Love";"2";"7198"
"Oluko Imo";"Caribbean Disco Boogie Sounds";"3";"5150"
"Fatback Band";"Best of Perception & Today Records Sampler: I Keep Asking You Questions b/w Goin To See My Baby";"2";"7199"
"Mark Capanni";"The Soul of Capitol Records: Rare & Well-Done";"2";"7200"
"Jaki Whitren";"International Times";"1";"12257"
"Jim Spencer";"Wrap Myself Up in Your Love";"1";"12258"
"Deep Heat";"Eccentric Soul: Omnibus";"1";"12259"
"Milton Wright";"FRIENDS and BUDDIES";"5";"3273"
"Light of the World";"The Best Of The Light Of The World";"3";"5151"
"94 East";"The Cookhouse Five";"2";"7201"
"Roy Ayers Ubiquity";"Lifeline";"4";"4011"
"Connie Laverne";"Masters of Soul: George Kerr - Singles & Rarities, Vol. 2";"1";"12260"
"Stevens & Fosters";"I Want to Be Love / What Would I Have";"1";"12261"
"Kalima";"(Where Is The) Sunshine";"3";"5152"
"Millie Jackson";"A Moment's Pleasure";"2";"7202"
"Billy Paul";"Let 'Em In";"1";"12262"
"Sisters Love";"With Love";"1";"12263"
"Rotary Connection";"Hey, Love";"1";"12264"
"Frazelle";"Today Is the Day";"2";"7203"
"The Edge Of Daybreak";"Eyes Of Love";"1";"12265"
"Tommy Mcgee";"I'm A Stranger";"1";"12266"
"Aaron Broomfield";"I'm Gonna Mis Ya";"2";"7204"
"The Willow Band";"Down To The Sea And Back: The Continuing Journey Of The Balearic Beat. Volume 1.";"1";"12267"
"Raw Soul Express";"Soul Spectrum Records, Vol. 1";"1";"12268"
"Jack Jacobs";"I Believe It's Alright";"1";"12269"
"Fred Aucagos";"Beach Diggin', Vol. 3";"1";"12270"
"Imagination";"Body Talk";"1";"12271"
"Patrick Holland";"Come To Canada You Will Like It";"1";"12272"
"Daniela La Luz";"DJ-Kicks (Moodymann) [DJ Mix]";"10";"1631"
"Dukwa";"Thoughts";"1";"12273"
"Linkwood";"Linkwood & Foat";"4";"4012"
"EARTH BOYS";"Mythic Music";"8";"2058"
"Tell";"Cool Bananas";"6";"2745"
"Crazy P";"Walk Dance Talk Sing";"17";"828"
"Barry Can't Swim";"Because I Wanted You to Know";"1";"12274"
"p-rallel";"Soundboy";"2";"7205"
"Andras";"Cafe Romantica";"2";"7206"
"Jasper Tygner";"FTLOG";"1";"12275"
"Marvin Gaye";"In Our Lifetime";"2";"7207"
"Richard Houghten";"Quantum Flow";"58";"155"
"Melodiesinfonie";"Tranquil";"1";"12276"
"United Freedom Collective";"Space Intention EP";"7";"2366"
"Blue Mitchell";"The Last Tango Blues";"34";"313"
"Roy Ayers";"Roy Ayers - Universal Masters";"1";"12277"
"Kellee Patterson";"Kellee";"1";"12278"
"Harry Mosco";"Racubah (A Collection of Modern Afro Rhythms)";"1";"12279"
"3 Pieces";"Vibes of Truth";"2";"7208"
"Tee Mac";"Nepa Oh Nepa";"1";"12280"
"camerøn";"Ancestors Speak To Us";"1";"12281"
"The Salsoul Orchestra";"Anthology Vol. 2";"1";"12282"
"24 Carat Black";"III";"1";"12283"
"Moritz von Oswald Trio";"Dissent Remixes";"5";"3274"
"Mark de Clive-Lowe";"Hotel San Claudio";"14";"1078"
"Ashley Henry";"Love Is Alive";"1";"12284"
"Julie Fogany";"Our First Date";"1";"12285"
"Zo!";"Abstractions";"2";"7209"
"Javier Santiago";"Verses Vol. 2";"2";"7210"
"Taylor McFerrin";"Chance to Say My Piece";"2";"7211"
"João Deogracias";"João Deogracias";"1";"12286"
"Nikitch";"Débuts";"59";"150"
"Diggs Duke";"Offering for Anxious";"1";"12287"
"Tenderlonious";"still flute";"5";"3275"
"Eliza Rose";"B.O.T.A. (Baddest Of Them All)";"3";"5153"
"Paradise presents Afrikali";"fabric presents Chaos In the CBD (DJ Mix)";"10";"1632"
"LP Giobbi";"If Love Is A Skill & Georgia";"1";"12288"
"Snarky Puppy";"Empire Central";"1";"12289"
"The Teskey Brothers";"Take My Heart";"1";"12290"
"Mammal Hands";"Gift from the Trees";"36";"299"
"Sven Wunder";"Harmonica and....";"1";"12291"
"Slowly Rolling Camera";"Juniper";"8";"2059"
"Z-Formation";"fabric presents Chaos In the CBD (DJ Mix)";"8";"2060"
"Turntable Terror Trax";"fabric presents Chaos In the CBD (DJ Mix)";"8";"2061"
"Hanna";"fabric presents Chaos In the CBD (DJ Mix)";"7";"2367"
"Ronin";"fabric presents Chaos In the CBD (DJ Mix)";"9";"1823"
"Chris Brann";"fabric presents Chaos In the CBD (DJ Mix)";"7";"2368"
"Miquifaye";"fabric presents Chaos In the CBD (DJ Mix)";"7";"2369"
"Raymond Castoldi";"fabric presents Chaos In the CBD (DJ Mix)";"6";"2746"
"Psychedelic Research Lab";"fabric presents Chaos In the CBD (DJ Mix)";"7";"2370"
"Deep Sided";"fabric presents Chaos In the CBD (DJ Mix)";"5";"3276"
"Joshua";"fabric presents Chaos In the CBD (DJ Mix)";"7";"2371"
"The Element";"fabric presents Chaos In the CBD (DJ Mix)";"5";"3277"
"Byron Burke Presents Komputer Kidz";"fabric presents Chaos In the CBD (DJ Mix)";"6";"2747"
"Chaos in the CBD";"fabric presents Chaos In the CBD (DJ Mix)";"6";"2748"
"Dana Kelley aka Dr. Pompeii";"fabric presents Chaos In the CBD (DJ Mix)";"5";"3278"
"Brothers Of The Undergound";"fabric presents Chaos In the CBD (DJ Mix)";"11";"1463"
"The Logic Box";"fabric presents Chaos In the CBD (DJ Mix)";"5";"3279"
"Juzu a.k.a. Moochy";"fabric presents Chaos In the CBD (DJ Mix)";"8";"2062"
"Blak Beat Niks";"fabric presents Chaos In the CBD (DJ Mix)";"8";"2063"
"Morada";"fabric presents Chaos In the CBD (DJ Mix)";"4";"4013"
"Box Clever";"fabric presents Chaos In the CBD (DJ Mix)";"4";"4014"
"sound clash republic";"fabric presents Chaos In the CBD (DJ Mix)";"4";"4015"
"JD Hall";"fabric presents Chaos In the CBD (DJ Mix)";"4";"4016"
"Session Victim";"The Haunted House of House";"3";"5154"
"Boo Williams";"The Best of Boo Williams";"1";"12292"
"Fantastic Man";"DJ-Kicks (DJ Seinfeld) [DJ Mix]";"1";"12293"
"Jon Sable";"False Awakening / Scumbag Unity";"2";"7212"
"Jitwam";"Back To My Place";"6";"2749"
"Space Ghost";"New World Energy (Sunset Mix)";"1";"12294"
"Yeshua Hedley";"Seat";"1";"12295"
"Da Real Edward";"Morning Star";"1";"12296"
"Playin' 4 the City";"Night Shades";"9";"1824"
"Space Ghost";"Dance Planet";"2";"7213"
"DJ SUNSO";"PARADISE";"1";"12297"
"Jon Sable";"Alishan Forest Railway / Housework";"5";"3280"
"Black Loops";"These Changes";"1";"12298"
"Chaos in the CBD";"Accidental Meetings";"6";"2750"
"Yeshua Hedley";"Surprise";"1";"12299"
"Pom Dérignon";"Future Nostalgia of Roland Period Cap.3";"1";"12300"
"The Angel Owls";"Thankful";"1";"12301"
"Moomin";"A Minor Thought";"3";"5155"
"EARTH BOYS";"A Deal with the Devil";"1";"12302"
"Urulu";"Greetings From Namek";"1";"12303"
"Crystal Waters";"Surprise";"1";"12304"
"One Man Mills";"Small Amounts";"1";"12305"
"One Zillion Cats";"Anomaly";"1";"12306"
"Hanna";"On the Basis of Deference";"1";"12307"
"mimetic64";"Waiting for you";"1";"12308"
"Ceriali & Celia";"Beat Jams, Vol. 35";"1";"12309"
"Sailing Dolls";"Sounds of Thunder";"1";"12310"
"Towel Attack";"Far from Home";"1";"12311"
"My LIght";"Reset";"1";"12312"
"Arkadii Kaplan";"Shut Up";"1";"12313"
"Jamal Olson";"Cold Winter";"1";"12314"
"Monkyee";"Echo";"1";"12315"
"Rihanna Murillo";"Find Me";"1";"12316"
"Lee Rodriguez";"The African Dream LP";"6";"2751"
"gs angel";"Free Now";"1";"12317"
"Alexander Mattnz";"What You're Gonna Do";"1";"12318"
"James Holden";"Imagine This Is A High Dimensional Space of All Possibilities";"38";"282"
"Melanie Charles";"The Girl with the Green Shoes";"18";"768"
"Eddie Chacon";"Sundown";"5";"3281"
"dreamcastmoe";"Complicated (Remix)";"1";"12319"
"Lynda Dawn";"At First Light";"3";"5156"
"Liv.e";"Couldn't Wait To tell You...";"17";"829"
"Rosie Lowe";"Now, You Know";"3";"5157"
"Cruza";"Dog Daze";"2";"7214"
"Anna Wise";"As If It Were Forever";"1";"12320"
"John Carroll Kirby";"High";"1";"12321"
"DJ Harrison";"Tales from the Old Dominion";"1";"12322"
"Terrace Martin";"Drones";"1";"12323"
"April + VISTA";"Pit of My Dreams";"41";"256"
"Melodiesinfonie";"Forever Faking Memoirs";"1";"12324"
"James Tillman";"SENSES VOL. 1";"1";"12325"
"The Growth Eternal";"Bass Tone Paintings";"4";"4017"
"B. Cool-Aid";"Leather Blvd.";"2";"7215"
"The Colours That Rise";"Grey Doubt";"2";"7216"
"Melo-Zed";"Zachary";"3";"5158"
"Yaya Bey";"september 13th";"1";"12326"
"Melanie Charles";"Y’all Don’t (Really) Care About Black Women";"2";"7217"
"keiyaA";"Forever, Ya Girl";"2";"7218"
"Anna Wise";"geovariance";"1";"12327"
"MMYYKK";"ElectroSoul";"1";"12328"
"Pink Siifu";"FlySiifu's";"1";"12329"
"The Growth Eternal";"Things I Imagined";"1";"12330"
"George Riley";"interest rates, a tape";"1";"12331"
"Javier Santiago";"Gaia's Warning (ReBirth)";"1";"12332"
"Clever Austin";"Touching Bass presents: Soon Come";"1";"12333"
"George Riley";"Move";"1";"12334"
"Liv.e";"CWTTY+";"1";"12335"
"Steve Spacek";"DJ-Kicks (Kamaal Williams) [DJ Mix]";"1";"12336"
"dreamcastmoe";"Floral Place";"2";"7219"
"The Growth Eternal";"Kensho !";"1";"12337"
"Demae";"Life Works Out... Usually";"2";"7220"
"Salami Rose Joe Louis";"Chapters of Zdenka";"3";"5159"
"Jamael Dean";"Black Space Tapes";"1";"12338"
"MMYYKK";"Divine";"1";"12339"
"Yaya Bey";"Madison Tapes";"1";"12340"
"Cleo Sol";"Shine";"1";"12341"
"Cktrl";"zero (ft. Mereba)";"1";"12342"
"Anaiis";"this is no longer a dream";"1";"12343"
"Peyton";"PSA";"1";"12344"
"mejiwahn";"Lúil Ó Fadó";"1";"12345"
"Benny Sings";"City Pop";"1";"12346"
"Hiatus Kaiyote";"Mood Valiant";"1";"12347"
"keiyaA";"Do Yourself a Favor";"1";"12348"
"Standing On The Corner";"Standing On The Corner";"1";"12349"
"AcidSlop";"Freedom To Talk";"13";"1198"
"Allysha Joy";"Light It Again";"1";"12350"
"mejiwahn";"Beanna";"1";"12351"
"Andrew Ashong";"Sankofa Season";"2";"7221"
"Say She She";"Reeling";"1";"12352"
"Session Victim";"The Intangibles";"3";"5160"
"Brous One";"Right Away / One For Those That Paved The Way";"1";"12353"
"Leon Vynehall";"Rosebud";"1";"12354"
"Jitwam";"hollatchu";"1";"12355"
"Rioleval";"Teebee03";"1";"12356"
"The Weepies";"Sirens";"9";"1825"
"Ondatrópica";"Baile Bucanero";"49";"194"
"San Ignacio";"La Identidad Es Una Trampa";"1";"12357"
"Lagartijeando";"La Tercera Vision";"2";"7222"
"Raúl Monsalve y los Forajidos";"Bichos";"2";"7223"
"Quantic";"Muévelo Negro / Ñanguita";"1";"12358"
"Bosq";"Y Su Descarga Remixed, Vol. 2";"17";"830"
"Gitkin";"De La Canción";"1";"12359"
"Anka Foh";"Bara";"1";"12360"
"Populous";"Confluencias I: Selva";"1";"12361"
"Calypso Rose";"Heavenly Sweetness Loves Calypso Rose";"1";"12362"
"Balvina Ramos";"Tira Torito";"1";"12363"
"Lagartijeando";"Jallalla";"1";"12364"
"Skinshape";"Beating Heart – Afro Chill (Vol.1)";"1";"12365"
"Guazú";"Shika Shika / Botanas, Vol. 18";"1";"12366"
"Nación Ekeko";"Qomunidad";"1";"12367"
"Mente Orgánica";"El Espacio";"1";"12368"
"CUMBIASOUND";"Cosas Del Universo";"1";"12369"
"Barrio Lindo";"A Guide to the Birdsong of South America";"1";"12370"
"Mystery Wind";"Living It Up";"1";"12371"
"Be Svendsen";"Between a Smile and a Tear";"2";"7224"
"Trippin Jaguar";"In Transit";"3";"5161"
"Sahalé";"Buddha Bar Meets French Kitchen";"16";"905"
"The Spy from Cairo";"Sirens of the Nile / Open Sesame";"1";"12372"
"Jean du Voyage";"Namaskar";"1";"12373"
"Glen Velez";"Nafas";"1";"12374"
"Baba Zula";"Derin Derin";"1";"12375"
"Sahalé";"Buddha Bar (by Sahalé & Ravin)";"7";"2372"
"yeahman";"Confluencias I: Selva";"1";"12376"
"Iorie";"Between Water And Sky";"1";"12377"
"Kenneth Bager";"Late Night Symphonies";"10";"1633"
"Walther";"Butterfly Ballet";"6";"2752"
"Samarana";"Buddha Bar (by Sahalé & Ravin)";"1";"12378"
"Nato (FR)";"Buddha Bar (by Sahalé & Ravin)";"1";"12379"
"George Riley";"Running In Waves";"2";"7225"
"S-Tone Inc.";"Sobrenatural";"2";"7226"
"O'Flynn";"Vesta";"3";"5162"
"Ross From Friends";"The One";"1";"12380"
"Tom Misch";"What Kinda Music (Bonus Tracks)";"1";"12381"
"Chris Dave and the Drumhedz";"Chris Dave And The Drumhedz";"1";"12382"
"Mndsgn";"Rare Pleasure";"1";"12383"
"Baril";"One More Rush";"1";"12384"
"Laraaji";"Kalimba";"3";"5163"
"Upper Astral";"Skybirds";"3";"5164"
"Sofia Kourtesis";"Madres";"28";"409"
"AKRMX";"Eu Te Amo E Open Bar (Remix)";"1";"12385"
"Larry Goldings";"Perpetual Pendulum";"2";"7227"
"Anthonius";"GOSHINBOKU";"1";"12386"
"Pahua";"Espantapájaros";"1";"12387"
"Just a Band";"echo: dawn";"1";"12388"
"Malphino";"Octopus";"1";"12389"
"Lorenzo Morresi";"Cosmica Italiana";"1";"12390"
"Nacho Maldonado";"Dubby Sunday";"1";"12391"
"Lorenzo Morresi";"Pop Flop";"5";"3282"
"Mos Def";"Black On Both Sides";"2";"7228"
"Quakers";"Approach With Caution";"3";"5165"
"Four Tet";"Three Drums";"1";"12392"
"sound clash republic";"Raunchy After Dark";"9";"1826"
"Bonobo";"Fold";"1";"12393"
"Alina Bzhezhinska";"Reflections";"58";"156"
"B Selekt";"Spring Emotions";"12";"1318"
"Dalton";"Alech / Soul Brother";"1";"12394"
"System Olympia";"New Erotica Collection";"2";"7229"
"Sebra Cruz";"Don't Worry Psy Happy";"15";"985"
"Joseph Haydn";"Leif Ove Andsnes Plays Haydn";"8";"2064"
"Sunpalace";"Rude Movements (Moodymann Remix / Kenny Dope Dancefloor Powder Remix)";"12";"1319"
"Penny Goodwin";"Too Soon You're Old";"2";"7230"
"Guess What";"Children In Space";"2";"7231"
"Khruangbin";"Modern Love";"2";"7232"
"Air";"Air";"6";"2753"
"Apiento";"Dish";"3";"5166"
"The Sorcerers";"Summoning the Monkey God";"2";"7233"
"Carlos Niño";"More Energy Fields, Current";"6";"2754"
"Misha Panfilov";"Days As Echoes";"12";"1320"
"Uffe";"Sunrise, Coffe & Cigarettes";"3";"5167"
"Spirit Of Sundaze Ensemble";"Mine To Give";"8";"2065"
"Emma-Jean Thackray";"Movementt";"6";"2755"
"Pablo Fierro";"Yababa (Tunisian Mix)";"5";"3283"
"Talaboman";"Madhouse Dub / Melbourne Bolero";"9";"1827"
"Talaboman";"Bosca Bosca / Bosco Bosco";"15";"986"
"Placebo";"Ball of Eyes";"4";"4018"
"Herbie Hancock";"MR. HANDS";"5";"3284"
"Robert Slap";"Shared Blessings";"56";"165"
"Joris Voorn";"Four";"1";"12395"
"Aja Monet";"give my regards to Brooklyn";"5";"3285"
"Rebles";"Sweetest Taboo (Soca)";"3";"5168"
"Bibio";"BIB10";"1";"12396"
"Mr Twin Sister";"Upright and Even";"2";"7234"
"Calibre";"Feeling Normal";"1";"12397"
"Horatio Luna";"Reworks EP";"2";"7235"
"Theon Cross";"Intra-I";"1";"12398"
"Gilles Peterson";"Butterfly Version";"1";"12399"
"The Jazzual Suspects";"Mushroom Jazz 6";"1";"12400"
"Joe Armon-Jones";"All Ways";"1";"12401"
"Bendik Giske";"Cracks";"1";"12402"
"Against All Logic";"Issue #9";"1";"12403"
"Mansur Brown";"Rise";"1";"12404"
"Colloboh";"Mystic You";"1";"12405"
"Aja Monet";"castaway";"1";"12406"
"Altin Gün";"Aşk";"21";"614"
"Jassbusters";"A Decade Deeper";"4";"4019"
"Sunbörn";"Sunbörn";"10";"1634"
"Donald's House";"VGF";"3";"5169"
"Kutiman";"Open";"5";"3286"
"Elkin & Nelson";"Elkin & Nelson";"25";"476"
"Idrissa Soumaoro";"Nissodia";"15";"987"
"twit one";"The Sit-In";"39";"270"
"DJ Python";"Club Sentimientos, Vol. 2";"6";"2756"
"Jaimie Branch";"FLY or DIE LIVE";"4";"4020"
"Mid Ground";"Love Will Always Catch You";"4";"4021"
"The Smile";"The Smoke (Dennis Bovell RMX)";"4";"4022"
"Kamal Keila";"Muslims and Christians (Habibi Funk 008)";"4";"4023"
"Asta Hiroki";"Entropy";"8";"2066"
"Pino Palladino";"Notes With Attachments";"17";"831"
"Muito Kaballa";"Mamari";"4";"4024"
"La Bellini";"Leo Mas Presents Mediterraneo";"9";"1828"
"Earth Girl Helen Brown";"Earth";"9";"1829"
"Space Ghost";"Private Paradise";"21";"615"
"Jembaa Groove";"Susuma";"9";"1830"
"Kuzich";"Dawn Chorus";"14";"1079"
"Ivan Conti";"Poison Fruit";"5";"3287"
"Naima Bock";"30 Degrees";"14";"1080"
"Call Super";"Illumina";"1";"12407"
"Daniel Villarreal";"panamá 77";"7";"2373"
"Say She She";"Reeling / Don't You Dare Stop";"1";"12408"
"Leon Vynehall";"Rosebud / Black Dove";"1";"12409"
"Der Räuber und der Prinz";"Jagd Auf Den Hirsch";"7";"2374"
